"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00046544","2.0","ERS689315","MGYS00000974","metagenomic",,"ERR833522",
"MGYA00046829","2.0","ERS689310","MGYS00000974","metagenomic",,"ERR833517",
"MGYA00005281","2.0","ERS491463","MGYS00000410","metagenomic",,"ERR598965",
"MGYA00046818","2.0","ERS689200","MGYS00000974","metagenomic",,"ERR833350",
"MGYA00046600","2.0","ERS689232","MGYS00000974","metagenomic",,"ERR833406",
"MGYA00005067","2.0","ERS488747","MGYS00000410","metagenomic",,"ERR598974",
"MGYA00046500","2.0","ERS689393","MGYS00000974","metagenomic",,"ERR833603",
"MGYA00005161","2.0","ERS477998","MGYS00000410","metagenomic",,"ERR164408",
"MGYA00046798","2.0","ERS689375","MGYS00000974","metagenomic",,"ERR833585",
"MGYA00005174","2.0","ERS490230","MGYS00000410","metagenomic",,"ERR598947",
"MGYA00005119","2.0","ERS492699","MGYS00000410","metagenomic",,"ERR598948",
"MGYA00005105","2.0","ERS492381","MGYS00000410","metagenomic",,"ERR599086",
"MGYA00046567","2.0","ERS689351","MGYS00000974","metagenomic",,"ERR833561",
"MGYA00046760","2.0","ERS689331","MGYS00000974","metagenomic",,"ERR833540",
"MGYA00005068","2.0","ERS492680","MGYS00000410","metagenomic",,"ERR599033",
"MGYA00046650","2.0","ERS689145","MGYS00000974","metagenomic",,"ERR833288",
"MGYA00046550","2.0","ERS689361","MGYS00000974","metagenomic",,"ERR833571",
"MGYA00011885","2.0","ERS905314","MGYS00000554","metagenomic",,"ERR1056336",
"MGYA00046542","2.0","ERS689313","MGYS00000974","metagenomic",,"ERR833520",
"MGYA00046576","2.0","ERS689358","MGYS00000974","metagenomic",,"ERR833568",
"MGYA00005123","2.0","ERS490296","MGYS00000410","metagenomic",,"ERR599017",
"MGYA00046616","2.0","ERS689189","MGYS00000974","metagenomic",,"ERR833336",
"MGYA00005091","2.0","ERS492733","MGYS00000410","metagenomic",,"ERR599160",
"MGYA00046754","2.0","ERS689312","MGYS00000974","metagenomic",,"ERR833519",
"MGYA00046493","2.0","ERS689394","MGYS00000974","metagenomic",,"ERR833604",
"MGYA00005197","2.0","ERS478040","MGYS00000410","metagenomic",,"ERR318618",
"MGYA00046690","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833374",
"MGYA00046626","2.0","ERS689329","MGYS00000974","metagenomic",,"ERR833536",
"MGYA00046718","2.0","ERS689247","MGYS00000974","metagenomic",,"ERR833436",
"MGYA00005213","2.0","ERS491699","MGYS00000410","metagenomic",,"ERR599120",
"MGYA00046782","2.0","ERS689170","MGYS00000974","metagenomic",,"ERR833317",
"MGYA00046585","2.0","ERS689214","MGYS00000974","metagenomic",,"ERR833367",
"MGYA00005109","2.0","ERS478017","MGYS00000410","metagenomic",,"ERR315862",
"MGYA00011864","2.0","ERS905307","MGYS00000554","metagenomic",,"ERR1056322",
"MGYA00005238","2.0","ERS492888","MGYS00000410","metagenomic",,"ERR599119",
"MGYA00005084","2.0","ERS490659","MGYS00000410","metagenomic",,"ERR599006",
"MGYA00005134","2.0","ERS488509","MGYS00000410","metagenomic",,"ERR599153",
"MGYA00005276","2.0","ERS478040","MGYS00000410","metagenomic",,"ERR318621",
"MGYA00011861","2.0","ERS905305","MGYS00000554","metagenomic",,"ERR1056318",
"MGYA00046806","2.0","ERS689243","MGYS00000974","metagenomic",,"ERR833426",
"MGYA00005051","2.0","ERS493705","MGYS00000410","metagenomic",,"ERR599076",
"MGYA00005044","2.0","ERS491740","MGYS00000410","metagenomic",,"ERR599079",
"MGYA00005052","2.0","ERS492321","MGYS00000410","metagenomic",,"ERR599077",
"MGYA00005229","2.0","ERS489712","MGYS00000410","metagenomic",,"ERR599057",
"MGYA00046738","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833502",
"MGYA00046513","2.0","ERS689237","MGYS00000974","metagenomic",,"ERR833415",
"MGYA00046524","2.0","ERS689181","MGYS00000974","metagenomic",,"ERR833328",
"MGYA00046668","2.0","ERS689278","MGYS00000974","metagenomic",,"ERR833477",
"MGYA00046608","2.0","ERS689233","MGYS00000974","metagenomic",,"ERR833408",
"MGYA00005064","2.0","ERS490029","MGYS00000410","metagenomic",,"ERR598979",
"MGYA00011882","2.0","ERS905313","MGYS00000554","metagenomic",,"ERR1056335",
"MGYA00046519","2.0","ERS689236","MGYS00000974","metagenomic",,"ERR833413",
"MGYA00046639","2.0","ERS689252","MGYS00000974","metagenomic",,"ERR833447",
"MGYA00005118","2.0","ERS490597","MGYS00000410","metagenomic",,"ERR599148",
"MGYA00046508","2.0","ERS689347","MGYS00000974","metagenomic",,"ERR833557",
"MGYA00005053","2.0","ERS490265","MGYS00000410","metagenomic",,"ERR599171",
"MGYA00005164","2.0","ERS488330","MGYS00000410","metagenomic",,"ERR599140",
"MGYA00050346","2.0","ERS1176156","MGYS00000991","metagenomic",,"ERR1424908",
"MGYA00046689","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833379",
"MGYA00046503","2.0","ERS689348","MGYS00000974","metagenomic",,"ERR833558",
"MGYA00046781","2.0","ERS689169","MGYS00000974","metagenomic",,"ERR833316",
"MGYA00005171","2.0","ERS493670","MGYS00000410","metagenomic",,"ERR599147",
"MGYA00046652","2.0","ERS689138","MGYS00000974","metagenomic",,"ERR833280",
"MGYA00005200","2.0","ERS488649","MGYS00000410","metagenomic",,"ERR598991",
"MGYA00046605","2.0","ERS689230","MGYS00000974","metagenomic",,"ERR833403",
"MGYA00046604","2.0","ERS689229","MGYS00000974","metagenomic",,"ERR833402",
"MGYA00046587","2.0","ERS689212","MGYS00000974","metagenomic",,"ERR833365",
"MGYA00046748","2.0","ERS689406","MGYS00000974","metagenomic",,"ERR833616",
"MGYA00046761","2.0","ERS689337","MGYS00000974","metagenomic",,"ERR833547",
"MGYA00046506","2.0","ERS689345","MGYS00000974","metagenomic",,"ERR833555",
"MGYA00005156","2.0","ERS490002","MGYS00000410","metagenomic",,"ERR599023",
"MGYA00005178","2.0","ERS492814","MGYS00000410","metagenomic",,"ERR599036",
"MGYA00005151","2.0","ERS488649","MGYS00000410","metagenomic",,"ERR598959",
"MGYA00046810","2.0","ERS689241","MGYS00000974","metagenomic",,"ERR833422",
"MGYA00046789","2.0","ERS689220","MGYS00000974","metagenomic",,"ERR833385",
"MGYA00005104","2.0","ERS493788","MGYS00000410","metagenomic",,"ERR599087",
"MGYA00046719","2.0","ERS689246","MGYS00000974","metagenomic",,"ERR833435",
"MGYA00046737","2.0","ERS689297","MGYS00000974","metagenomic",,"ERR833503",
"MGYA00050353","2.0","ERS1176149","MGYS00000991","metagenomic",,"ERR1424901",
"MGYA00011886","2.0","ERS905312","MGYS00000554","metagenomic",,"ERR1056333",
"MGYA00005062","2.0","ERS493098","MGYS00000410","metagenomic",,"ERR599032",
"MGYA00046575","2.0","ERS689359","MGYS00000974","metagenomic",,"ERR833569",
"MGYA00046753","2.0","ERS689255","MGYS00000974","metagenomic",,"ERR833451",
"MGYA00046717","2.0","ERS689247","MGYS00000974","metagenomic",,"ERR833437",
"MGYA00005048","2.0","ERS488346","MGYS00000410","metagenomic",,"ERR599073",
"MGYA00005218","2.0","ERS491740","MGYS00000410","metagenomic",,"ERR599042",
"MGYA00005050","2.0","ERS489087","MGYS00000410","metagenomic",,"ERR599075",
"MGYA00046527","2.0","ERS689178","MGYS00000974","metagenomic",,"ERR833325",
"MGYA00005254","2.0","ERS492778","MGYS00000410","metagenomic",,"ERR598998",
"MGYA00005192","2.0","ERS477979","MGYS00000410","metagenomic",,"ERR315858",
"MGYA00046715","2.0","ERS689243","MGYS00000974","metagenomic",,"ERR833431",
"MGYA00005117","2.0","ERS491980","MGYS00000410","metagenomic",,"ERR599132",
"MGYA00005108","2.0","ERS491001","MGYS00000410","metagenomic",,"ERR598945",
"MGYA00046584","2.0","ERS689207","MGYS00000974","metagenomic",,"ERR833360",
"MGYA00046539","2.0","ERS689226","MGYS00000974","metagenomic",,"ERR833394",
"MGYA00005175","2.0","ERS491044","MGYS00000410","metagenomic",,"ERR599090",
"MGYA00046834","2.0","ERS689258","MGYS00000974","metagenomic",,"ERR833455",
"MGYA00005184","2.0","ERS493670","MGYS00000410","metagenomic",,"ERR598987",
"MGYA00046812","2.0","ERS689203","MGYS00000974","metagenomic",,"ERR833356",
"MGYA00005179","2.0","ERS488936","MGYS00000410","metagenomic",,"ERR599037",
"MGYA00046495","2.0","ERS689396","MGYS00000974","metagenomic",,"ERR833606",
"MGYA00046596","2.0","ERS689287","MGYS00000974","metagenomic",,"ERR833490",
"MGYA00050350","2.0","ERS1176152","MGYS00000991","metagenomic",,"ERR1424904",
"MGYA00046785","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833381",
"MGYA00046686","2.0","ERS689373","MGYS00000974","metagenomic",,"ERR833583",
"MGYA00046511","2.0","ERS689342","MGYS00000974","metagenomic",,"ERR833552",
"MGYA00005101","2.0","ERS492814","MGYS00000410","metagenomic",,"ERR599080",
"MGYA00046629","2.0","ERS689328","MGYS00000974","metagenomic",,"ERR833535",
"MGYA00046831","2.0","ERS689255","MGYS00000974","metagenomic",,"ERR833450",
"MGYA00005128","2.0","ERS490542","MGYS00000410","metagenomic",,"ERR599010",
"MGYA00005126","2.0","ERS489877","MGYS00000410","metagenomic",,"ERR599012",
"MGYA00046765","2.0","ERS689262","MGYS00000974","metagenomic",,"ERR833460",
"MGYA00005185","2.0","ERS494559","MGYS00000410","metagenomic",,"ERR598986",
"MGYA00046740","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833500",
"MGYA00050345","2.0","ERS1176157","MGYS00000991","metagenomic",,"ERR1424909",
"MGYA00046752","2.0","ERS689260","MGYS00000974","metagenomic",,"ERR833458",
"MGYA00005261","2.0","ERS493981","MGYS00000410","metagenomic",,"ERR599100",
"MGYA00046821","2.0","ERS689206","MGYS00000974","metagenomic",,"ERR833359",
"MGYA00046518","2.0","ERS689234","MGYS00000974","metagenomic",,"ERR833410",
"MGYA00046534","2.0","ERS689321","MGYS00000974","metagenomic",,"ERR833528",
"MGYA00005076","2.0","ERS491767","MGYS00000410","metagenomic",,"ERR599085",
"MGYA00046499","2.0","ERS689392","MGYS00000974","metagenomic",,"ERR833602",
"MGYA00046664","2.0","ERS689362","MGYS00000974","metagenomic",,"ERR833572",
"MGYA00046722","2.0","ERS689194","MGYS00000974","metagenomic",,"ERR833344",
"MGYA00046736","2.0","ERS689298","MGYS00000974","metagenomic",,"ERR833504",
"MGYA00046751","2.0","ERS689261","MGYS00000974","metagenomic",,"ERR833459",
"MGYA00005130","2.0","ERS492778","MGYS00000410","metagenomic",,"ERR599157",
"MGYA00046665","2.0","ERS689363","MGYS00000974","metagenomic",,"ERR833573",
"MGYA00046621","2.0","ERS689330","MGYS00000974","metagenomic",,"ERR833539",
"MGYA00005092","2.0","ERS492863","MGYS00000410","metagenomic",,"ERR599161",
"MGYA00046758","2.0","ERS689332","MGYS00000974","metagenomic",,"ERR833542",
"MGYA00011881","2.0","ERS905312","MGYS00000554","metagenomic",,"ERR1056332",
"MGYA00046775","2.0","ERS689171","MGYS00000974","metagenomic",,"ERR833318",
"MGYA00046671","2.0","ERS689275","MGYS00000974","metagenomic",,"ERR833474",
"MGYA00046733","2.0","ERS689301","MGYS00000974","metagenomic",,"ERR833507",
"MGYA00005282","2.0","ERS494431","MGYS00000410","metagenomic",,"ERR598964",
"MGYA00046666","2.0","ERS689280","MGYS00000974","metagenomic",,"ERR833479",
"MGYA00046701","2.0","ERS689287","MGYS00000974","metagenomic",,"ERR833489",
"MGYA00046561","2.0","ERS689386","MGYS00000974","metagenomic",,"ERR833596",
"MGYA00011868","2.0","ERS905309","MGYS00000554","metagenomic",,"ERR1056326",
"MGYA00046724","2.0","ERS689196","MGYS00000974","metagenomic",,"ERR833346",
"MGYA00046779","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833310",
"MGYA00046676","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833309",
"MGYA00046636","2.0","ERS689148","MGYS00000974","metagenomic",,"ERR833291",
"MGYA00005142","2.0","ERS492680","MGYS00000410","metagenomic",,"ERR599096",
"MGYA00046505","2.0","ERS689344","MGYS00000974","metagenomic",,"ERR833554",
"MGYA00005279","2.0","ERS488545","MGYS00000410","metagenomic",,"ERR598969",
"MGYA00005219","2.0","ERS489236","MGYS00000410","metagenomic",,"ERR599045",
"MGYA00005160","2.0","ERS490928","MGYS00000410","metagenomic",,"ERR599027",
"MGYA00046702","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833486",
"MGYA00005240","2.0","ERS493390","MGYS00000410","metagenomic",,"ERR599052",
"MGYA00046672","2.0","ERS689274","MGYS00000974","metagenomic",,"ERR833473",
"MGYA00005168","2.0","ERS490183","MGYS00000410","metagenomic",,"ERR599144",
"MGYA00046759","2.0","ERS689332","MGYS00000974","metagenomic",,"ERR833541",
"MGYA00046589","2.0","ERS689295","MGYS00000974","metagenomic",,"ERR833499",
"MGYA00005112","2.0","ERS492863","MGYS00000410","metagenomic",,"ERR599089",
"MGYA00046825","2.0","ERS689306","MGYS00000974","metagenomic",,"ERR833513",
"MGYA00005063","2.0","ERS491938","MGYS00000410","metagenomic",,"ERR598978",
"MGYA00046741","2.0","ERS689225","MGYS00000974","metagenomic",,"ERR833392",
"MGYA00046546","2.0","ERS689317","MGYS00000974","metagenomic",,"ERR833524",
"MGYA00046501","2.0","ERS689398","MGYS00000974","metagenomic",,"ERR833608",
"MGYA00046523","2.0","ERS689182","MGYS00000974","metagenomic",,"ERR833329",
"MGYA00005260","2.0","ERS490163","MGYS00000410","metagenomic",,"ERR599107",
"MGYA00046824","2.0","ERS689305","MGYS00000974","metagenomic",,"ERR833512",
"MGYA00005065","2.0","ERS494518","MGYS00000410","metagenomic",,"ERR598976",
"MGYA00011862","2.0","ERS905310","MGYS00000554","metagenomic",,"ERR1056328",
"MGYA00011869","2.0","ERS905309","MGYS00000554","metagenomic",,"ERR1056327",
"MGYA00046805","2.0","ERS689242","MGYS00000974","metagenomic",,"ERR833425",
"MGYA00046554","2.0","ERS689389","MGYS00000974","metagenomic",,"ERR833599",
"MGYA00046780","2.0","ERS689164","MGYS00000974","metagenomic",,"ERR833311",
"MGYA00005116","2.0","ERS491913","MGYS00000410","metagenomic",,"ERR598946",
"MGYA00005085","2.0","ERS494628","MGYS00000410","metagenomic",,"ERR599001",
"MGYA00005209","2.0","ERS490714","MGYS00000410","metagenomic",,"ERR599124",
"MGYA00046581","2.0","ERS689210","MGYS00000974","metagenomic",,"ERR833363",
"MGYA00046649","2.0","ERS689136","MGYS00000974","metagenomic",,"ERR833278",
"MGYA00011870","2.0","ERS905308","MGYS00000554","metagenomic",,"ERR1056324",
"MGYA00046743","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833398",
"MGYA00046516","2.0","ERS689238","MGYS00000974","metagenomic",,"ERR833416",
"MGYA00005245","2.0","ERS487899","MGYS00000410","metagenomic",,"ERR598955",
"MGYA00046515","2.0","ERS689238","MGYS00000974","metagenomic",,"ERR833417",
"MGYA00046602","2.0","ERS689231","MGYS00000974","metagenomic",,"ERR833404",
"MGYA00046720","2.0","ERS689246","MGYS00000974","metagenomic",,"ERR833434",
"MGYA00046757","2.0","ERS689333","MGYS00000974","metagenomic",,"ERR833543",
"MGYA00005046","2.0","ERS491767","MGYS00000410","metagenomic",,"ERR599071",
"MGYA00046695","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833371",
"MGYA00005188","2.0","ERS493044","MGYS00000410","metagenomic",,"ERR599038",
"MGYA00005211","2.0","ERS490928","MGYS00000410","metagenomic",,"ERR599122",
"MGYA00046659","2.0","ERS689144","MGYS00000974","metagenomic",,"ERR833287",
"MGYA00005205","2.0","ERS491980","MGYS00000410","metagenomic",,"ERR599128",
"MGYA00046669","2.0","ERS689277","MGYS00000974","metagenomic",,"ERR833476",
"MGYA00046688","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833378",
"MGYA00046745","2.0","ERS689402","MGYS00000974","metagenomic",,"ERR833612",
"MGYA00046802","2.0","ERS689371","MGYS00000974","metagenomic",,"ERR833581",
"MGYA00046770","2.0","ERS689266","MGYS00000974","metagenomic",,"ERR833465",
"MGYA00046681","2.0","ERS689158","MGYS00000974","metagenomic",,"ERR833302",
"MGYA00005055","2.0","ERS490124","MGYS00000410","metagenomic",,"ERR599173",
"MGYA00005090","2.0","ERS491836","MGYS00000410","metagenomic",,"ERR599163",
"MGYA00005045","2.0","ERS493670","MGYS00000410","metagenomic",,"ERR599070",
"MGYA00046655","2.0","ERS689141","MGYS00000974","metagenomic",,"ERR833283",
"MGYA00046545","2.0","ERS689318","MGYS00000974","metagenomic",,"ERR833525",
"MGYA00005099","2.0","ERS492012","MGYS00000410","metagenomic",,"ERR599168",
"MGYA00046685","2.0","ERS689161","MGYS00000974","metagenomic",,"ERR833306",
"MGYA00046654","2.0","ERS689140","MGYS00000974","metagenomic",,"ERR833282",
"MGYA00005088","2.0","ERS489585","MGYS00000410","metagenomic",,"ERR599002",
"MGYA00046787","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833383",
"MGYA00046607","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833401",
"MGYA00046658","2.0","ERS689143","MGYS00000974","metagenomic",,"ERR833286",
"MGYA00046804","2.0","ERS689242","MGYS00000974","metagenomic",,"ERR833424",
"MGYA00046713","2.0","ERS689245","MGYS00000974","metagenomic",,"ERR833433",
"MGYA00005203","2.0","ERS490183","MGYS00000410","metagenomic",,"ERR598994",
"MGYA00011871","2.0","ERS905308","MGYS00000554","metagenomic",,"ERR1056325",
"MGYA00005223","2.0","ERS488621","MGYS00000410","metagenomic",,"ERR599049",
"MGYA00005242","2.0","ERS491492","MGYS00000410","metagenomic",,"ERR599050",
"MGYA00005289","2.0","ERS488346","MGYS00000410","metagenomic",,"ERR599092",
"MGYA00046538","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833397",
"MGYA00005069","2.0","ERS490002","MGYS00000410","metagenomic",,"ERR598972",
"MGYA00046742","2.0","ERS689225","MGYS00000974","metagenomic",,"ERR833393",
"MGYA00046667","2.0","ERS689279","MGYS00000974","metagenomic",,"ERR833478",
"MGYA00046788","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833382",
"MGYA00046598","2.0","ERS689288","MGYS00000974","metagenomic",,"ERR833492",
"MGYA00050352","2.0","ERS1176150","MGYS00000991","metagenomic",,"ERR1424902",
"MGYA00005143","2.0","ERS488599","MGYS00000410","metagenomic",,"ERR599097",
"MGYA00046620","2.0","ERS689329","MGYS00000974","metagenomic",,"ERR833538",
"MGYA00046613","2.0","ERS689186","MGYS00000974","metagenomic",,"ERR833333",
"MGYA00046784","2.0","ERS689168","MGYS00000974","metagenomic",,"ERR833315",
"MGYA00005172","2.0","ERS492778","MGYS00000410","metagenomic",,"ERR598956",
"MGYA00005177","2.0","ERS490885","MGYS00000410","metagenomic",,"ERR599035",
"MGYA00046498","2.0","ERS689391","MGYS00000974","metagenomic",,"ERR833601",
"MGYA00005120","2.0","ERS490085","MGYS00000410","metagenomic",,"ERR599018",
"MGYA00046547","2.0","ERS689320","MGYS00000974","metagenomic",,"ERR833527",
"MGYA00046537","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833396",
"MGYA00046638","2.0","ERS689251","MGYS00000974","metagenomic",,"ERR833446",
"MGYA00046803","2.0","ERS689370","MGYS00000974","metagenomic",,"ERR833580",
"MGYA00005221","2.0","ERS494274","MGYS00000410","metagenomic",,"ERR599047",
"MGYA00046536","2.0","ERS689224","MGYS00000974","metagenomic",,"ERR833391",
"MGYA00046497","2.0","ERS689390","MGYS00000974","metagenomic",,"ERR833600",
"MGYA00046769","2.0","ERS689265","MGYS00000974","metagenomic",,"ERR833464",
"MGYA00005170","2.0","ERS490029","MGYS00000410","metagenomic",,"ERR599146",
