"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00046746","2.0","ERS689401","MGYS00000974","metagenomic",,"ERR833611",
"MGYA00046739","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833501",
"MGYA00046593","2.0","ERS689293","MGYS00000974","metagenomic",,"ERR833497",
"MGYA00046674","2.0","ERS689368","MGYS00000974","metagenomic",,"ERR833578",
"MGYA00046507","2.0","ERS689346","MGYS00000974","metagenomic",,"ERR833556",
"MGYA00046583","2.0","ERS689208","MGYS00000974","metagenomic",,"ERR833361",
"MGYA00046675","2.0","ERS689369","MGYS00000974","metagenomic",,"ERR833579",
"MGYA00046796","2.0","ERS689377","MGYS00000974","metagenomic",,"ERR833587",
"MGYA00046703","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833487",
"MGYA00046696","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833372",
"MGYA00046502","2.0","ERS689399","MGYS00000974","metagenomic",,"ERR833609",
"MGYA00046662","2.0","ERS689364","MGYS00000974","metagenomic",,"ERR833574",
"MGYA00046579","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833369",
"MGYA00046590","2.0","ERS689294","MGYS00000974","metagenomic",,"ERR833498",
"MGYA00046677","2.0","ERS689162","MGYS00000974","metagenomic",,"ERR833308",
"MGYA00046591","2.0","ERS689291","MGYS00000974","metagenomic",,"ERR833495",
"MGYA00046747","2.0","ERS689400","MGYS00000974","metagenomic",,"ERR833610",
"MGYA00046692","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833376",
"MGYA00046641","2.0","ERS689155","MGYS00000974","metagenomic",,"ERR833298",
"MGYA00046694","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833370",
"MGYA00046657","2.0","ERS689142","MGYS00000974","metagenomic",,"ERR833285",
"MGYA00046648","2.0","ERS689137","MGYS00000974","metagenomic",,"ERR833279",
"MGYA00046653","2.0","ERS689139","MGYS00000974","metagenomic",,"ERR833281",
"MGYA00046790","2.0","ERS689219","MGYS00000974","metagenomic",,"ERR833384",
"MGYA00046829","2.0","ERS689310","MGYS00000974","metagenomic",,"ERR833517",
"MGYA00046690","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833374",
"MGYA00046738","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833502",
"MGYA00046689","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833379",
"MGYA00046503","2.0","ERS689348","MGYS00000974","metagenomic",,"ERR833558",
"MGYA00046652","2.0","ERS689138","MGYS00000974","metagenomic",,"ERR833280",
"MGYA00046587","2.0","ERS689212","MGYS00000974","metagenomic",,"ERR833365",
"MGYA00046789","2.0","ERS689220","MGYS00000974","metagenomic",,"ERR833385",
"MGYA00046737","2.0","ERS689297","MGYS00000974","metagenomic",,"ERR833503",
"MGYA00046584","2.0","ERS689207","MGYS00000974","metagenomic",,"ERR833360",
"MGYA00046785","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833381",
"MGYA00046686","2.0","ERS689373","MGYS00000974","metagenomic",,"ERR833583",
"MGYA00046740","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833500",
"MGYA00046821","2.0","ERS689206","MGYS00000974","metagenomic",,"ERR833359",
"MGYA00046736","2.0","ERS689298","MGYS00000974","metagenomic",,"ERR833504",
"MGYA00046621","2.0","ERS689330","MGYS00000974","metagenomic",,"ERR833539",
"MGYA00046779","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833310",
"MGYA00046676","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833309",
"MGYA00046702","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833486",
"MGYA00046589","2.0","ERS689295","MGYS00000974","metagenomic",,"ERR833499",
"MGYA00046501","2.0","ERS689398","MGYS00000974","metagenomic",,"ERR833608",
"MGYA00046824","2.0","ERS689305","MGYS00000974","metagenomic",,"ERR833512",
"MGYA00046649","2.0","ERS689136","MGYS00000974","metagenomic",,"ERR833278",
"MGYA00046695","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833371",
"MGYA00046688","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833378",
"MGYA00046745","2.0","ERS689402","MGYS00000974","metagenomic",,"ERR833612",
"MGYA00046802","2.0","ERS689371","MGYS00000974","metagenomic",,"ERR833581",
"MGYA00046655","2.0","ERS689141","MGYS00000974","metagenomic",,"ERR833283",
"MGYA00046545","2.0","ERS689318","MGYS00000974","metagenomic",,"ERR833525",
"MGYA00046654","2.0","ERS689140","MGYS00000974","metagenomic",,"ERR833282",
"MGYA00046787","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833383",
"MGYA00046658","2.0","ERS689143","MGYS00000974","metagenomic",,"ERR833286",
"MGYA00046788","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833382",
"MGYA00046547","2.0","ERS689320","MGYS00000974","metagenomic",,"ERR833527",
"MGYA00046803","2.0","ERS689370","MGYS00000974","metagenomic",,"ERR833580",
